1361059200, 0.402188
1361664000, 0.360567
1362268800, 0.385307
1362873600, 0.349983
1363478400, 0.417130
1364083200, 0.276214
1364688000, 0.424764
1365292800, 0.367097
1365897600, 0.414898
1366502400, 0.393659
1367107200, 0.334337
1367712000, 0.307743
1368316800, 0.323883
1368921600, 0.336705
1369526400, 0.378263
1370131200, 0.396571
1370736000, 0.439698
1371340800, 0.261774
1371945600, 0.325343
1372550400, 0.297803
1373155200, 0.419225
1373760000, 0.241549
1374364800, 0.409060
1374969600, 0.395107
1375574400, 0.453443
1376179200, 0.339968
1376784000, 0.470217
1377388800, 0.416754
1377993600, 0.336339
1378598400, 0.301629
1379203200, 0.373441
1379808000, 0.366921
1380412800, 0.260439
1381017600, 0.268318
1381622400, 0.227899
1382227200, 0.326732
1382832000, 0.332760
1383436800, 0.404307
1384041600, 0.444658
1384646400, 0.294453
1385251200, 0.415087
1385856000, 0.348764
1386460800, 0.257600
1387065600, 0.327673
1387670400, 0.364269
1388275200, 0.422332
1388880000, 0.382109
1389484800, 0.349962
1390089600, 0.359756
1390694400, 0.232667
1391299200, 0.374266
1391904000, 0.361398
1392508800, 0.408831
1393113600, 0.370075
1393718400, 0.312415
1394323200, 0.368408
1394928000, 0.502308
1395532800, 0.343897
1396137600, 0.343980
1396742400, 0.348059
1397347200, 0.417100
1397952000, 0.283554
1398556800, 0.351605
1399161600, 0.386067
1399766400, 0.461843
1400371200, 0.443158
1400976000, 0.391544
1401580800, 0.284839
1402185600, 0.391249
1402790400, 0.410120
1403395200, 0.258073
1404000000, 0.381508
1404604800, 0.372915
1405209600, 0.392413
1405814400, 0.387512
1406419200, 0.504177
1407024000, 0.274343
1407628800, 0.451534
1408233600, 0.376116
1408838400, 0.304457
1409443200, 0.316765
1410048000, 0.443318
1410652800, 0.401372
1411257600, 0.418959
1411862400, 0.371502
1412467200, 0.306244
1413072000, 0.345775
1413676800, 0.309026
1414281600, 0.398956
1414886400, 0.325127
1415491200, 0.309217
1416096000, 0.296452
1416700800, 0.432294
1417305600, 0.367053
1417910400, 0.497527
1418515200, 0.301963
1419120000, 0.378873
1419724800, 0.344580
1420329600, 0.423911
1420934400, 0.310863
1421539200, 0.357103
1422144000, 0.376968
1422748800, 0.306330
1423353600, 0.341894
1423958400, 0.333750
1424563200, 0.382801
1425168000, 0.346830
1425772800, 0.351475
1426377600, 0.367107
1426982400, 0.362759
1427587200, 0.244043
1428192000, 0.324302
1428796800, 0.369279
1429401600, 0.473991
1430006400, 0.272052
1430611200, 0.339154
1431216000, 0.345477
1431820800, 0.384938
1432425600, 0.361505
1433030400, 0.266118
1433635200, 0.278903
1434240000, 0.394154
1434844800, 0.227314
1435449600, 0.296237
1436054400, 0.438482
1436659200, 0.330686
1437264000, 0.384016
1437868800, 0.318444
1438473600, 0.369657
1439078400, 0.364791
1439683200, 0.338902
1440288000, 0.200397
1440892800, 0.390016
1441497600, 0.356334
1442102400, 0.379557
1442707200, 0.254358
1443312000, 0.324395
1443916800, 0.313823
1444521600, 0.410037
1445126400, 0.302937
1445731200, 0.321123
1446336000, 0.372368
1446940800, 0.298103
1447545600, 0.402404
1448150400, 0.418708
1448755200, 0.346805
1449360000, 0.337554
1449964800, 0.292170
1450569600, 0.359258
1451174400, 0.332493
1451779200, 0.287323
1452384000, 0.309387
1452988800, 0.297527
1453593600, 0.320712
1454198400, 0.364454
1454803200, 0.336024
1455408000, 0.350871
1456012800, 0.292278
1456617600, 0.260995
1457222400, 0.314075
1457827200, 0.359023
1458432000, 0.428375
1459036800, 0.322635
1459641600, 0.320206
1460246400, 0.305281
1460851200, 0.347849
1461456000, 0.317098
1462060800, 0.411204
1462665600, 0.287000
1463270400, 0.332879
1463875200, 0.280891
1464480000, 0.347298
1465084800, 0.330548
1465689600, 0.384491
1466294400, 0.237071
1466899200, 0.280406
1467504000, 0.326318
1468108800, 0.280254
1468713600, 0.329369
1469318400, 0.284268
1469923200, 0.392442
1470528000, 0.288573
1471132800, 0.361969
1471737600, 0.365737
1472342400, 0.391202
1472947200, 0.287566
1473552000, 0.319051
1474156800, 0.365697
1474761600, 0.403298
1475366400, 0.320167
1475971200, 0.311622
1476576000, 0.329400
1477180800, 0.432278
1477785600, 0.316825
1478390400, 0.263519
1478995200, 0.353219
1479600000, 0.371543
1480204800, 0.365186
1480809600, 0.332326
1481414400, 0.373288
1482019200, 0.321036
1482624000, 0.412886
1483228800, 0.330328
1483833600, 0.418956
1484438400, 0.382482
1485043200, 0.296936
1485648000, 0.375603
1486252800, 0.334619
1486857600, 0.377464
1487462400, 0.299316
1488067200, 0.330847
1488672000, 0.316522
1489276800, 0.325762
1489881600, 0.281595
1490486400, 0.369770
1491091200, 0.397219
1491696000, 0.323137
1492300800, 0.341976
1492905600, 0.473653
1493510400, 0.350574
1494115200, 0.340880
1494720000, 0.331316
1495324800, 0.324564
1495929600, 0.336172
1496534400, 0.267083
1497139200, 0.389127
1497744000, 0.366945
1498348800, 0.370302
1498953600, 0.331729
1499558400, 0.434506
1500163200, 0.389678
1500768000, 0.312168
1501372800, 0.334695
1501977600, 0.265121
1502582400, 0.349304
1503187200, 0.345288
1503792000, 0.346588
1504396800, 0.338568
1505001600, 0.360383
1505606400, 0.386885
1506211200, 0.315090
1506816000, 0.345350
1507420800, 0.351365
1508025600, 0.317736
1508630400, 0.370267
1509235200, 0.309309
1509840000, 0.360043
1510444800, 0.302678
1511049600, 0.336377
1511654400, 0.314002
1512259200, 0.316319
1512864000, 0.363166
1513468800, 0.365888
1514073600, 0.331217
